sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
16,hold,299200,323713,377087
76,long,346716,300092,353192
136,hold,322786,292071,385143
196,hold,185296,212520,602184
256,hold,214556,228723,556721
316,hold,266748,238329,494923
376,hold,223891,249306,526803
436,hold,208464,220882,570654
496,hold,227364,249924,522712
556,hold,316359,326974,356667
616,hold,310493,283520,405987
676,hold,262660,286159,451181
736,hold,235210,249824,514966
796,hold,236300,239642,524058
856,hold,283694,298887,417418
916,short,282633,343482,373885
976,hold,234319,271204,494477
1036,hold,284269,280480,435251
1096,hold,289632,247019,463349
1156,hold,318864,323111,358025
1216,hold,243919,218193,537888
1276,hold,238996,249563,511441
1336,hold,302780,258791,438429
1396,hold,248391,274492,477116
1456,hold,278648,270938,450413
1516,long,394328,283767,321905
1576,hold,281923,297604,420474
1636,long,372823,306917,320260
1696,hold,255552,256317,488131
1756,hold,327510,309922,362567
1816,hold,246003,258554,495443
1876,hold,237965,224977,537057
1936,hold,272125,307288,420587
1996,hold,238676,214446,546878
2056,hold,257010,240801,502189
2116,hold,220461,319010,460529
2176,hold,252234,255181,492586
2236,short,306294,361353,332354
2296,long,406627,342689,250684
2356,long,503778,429828,66394
2416,long,482699,361890,155411
2476,long,435280,267852,296868
2536,short,407508,414698,177794
2596,hold,308737,246141,445122
2656,long,374086,368250,257664
2716,long,348309,296840,354852
2776,hold,292138,307237,400625
2836,hold,278043,286387,435571
2896,hold,199765,215326,584909
2956,hold,247221,279871,472908
3016,hold,327813,245608,426580
3076,hold,198492,228309,573199
3136,hold,240384,249135,510482
3196,hold,263874,268110,468016
3256,hold,235861,241259,522880
3316,hold,300119,262328,437553
3376,hold,288337,270541,441122
3436,hold,278292,271796,449912
3496,hold,254965,266884,478152
3556,hold,200608,225048,574344
3616,hold,220114,229798,550088
3676,short,280574,367883,351544
3736,hold,259178,253871,486951
3796,long,429078,414537,156386
3856,hold,325303,274154,400543
3916,long,373442,313353,313205
3976,hold,287018,233444,479539
4036,long,348021,297073,354906
4096,hold,329382,283562,387056
4156,hold,337898,271743,390359
4216,hold,240475,260577,498947
4276,hold,224650,255030,520319
4336,hold,235837,223591,540571
4396,hold,264595,263664,471741
4456,hold,261160,233377,505463
4516,hold,208339,201718,589943
4576,hold,238994,243094,517912
4636,hold,234269,199800,565931
4696,hold,173808,215184,611009
4756,hold,204307,181351,614341
4816,hold,172953,219155,607891
4876,short,302879,341559,355562
4936,hold,311866,251779,436355
4996,hold,200194,236333,563474
5056,hold,207720,228892,563387
5116,hold,209715,257752,532533
5176,hold,215539,260019,524441
5236,hold,239888,211016,549097
5296,long,354236,291449,354315
5356,hold,252669,248669,498663
5416,hold,206783,194132,599084
5476,hold,262192,257132,480677
5536,hold,241973,223255,534772
5596,hold,215158,228486,556356
5656,hold,233978,216930,549092
5716,hold,235178,222575,542247
5776,hold,250763,225009,524228
5836,hold,262969,243892,493139
5896,hold,199190,212917,587894
5956,hold,183262,210116,606622
6016,hold,185230,234641,580129
6076,hold,165816,215074,619110
6136,hold,192170,213681,594149
6196,hold,159909,198399,641692
6256,hold,282526,243526,473948
6316,hold,285662,236859,477479
6376,hold,251080,230837,518082
6436,hold,200749,208083,591169
6496,hold,255695,244800,499505
6556,hold,230636,225658,543705
6616,hold,253278,275002,471720
6676,short,311895,360736,327369
6736,hold,228251,251187,520562
6796,hold,167173,226075,606753
6856,hold,302423,312695,384882
6916,hold,234097,196515,569388
6976,hold,227725,232182,540093
7036,hold,313636,300819,385545
7096,hold,176794,201661,621545
7156,hold,203603,231888,564509
7216,hold,244388,270503,485109
7276,short,311548,342954,345498
7336,short,377656,561956,60388
7396,hold,266079,269693,464228
7456,hold,215596,194191,590213
7516,hold,223209,231648,545143
7576,hold,308694,307030,384277
7636,hold,285451,295166,419383
7696,hold,237919,228178,533903
7756,hold,281833,253334,464834
7816,hold,299037,273374,427589
7876,hold,272089,257198,470712
7936,hold,306941,264867,428192
7996,short,314625,400126,285249
8056,short,416131,472565,111304
8116,long,486133,362101,151766
8176,hold,251395,315332,433274
8236,long,343878,320515,335607
8296,long,422511,272524,304965
8356,long,399618,312155,288227
8416,hold,274969,258641,466390
8476,hold,300366,333647,365986
8536,long,343339,281643,375018
8596,hold,267356,255477,477167
8656,hold,270663,311200,418137
8716,long,342065,325979,331956
8776,hold,242399,239637,517964
8836,hold,227456,252815,519729
8896,hold,288106,239528,472366
8956,hold,199466,229172,571362
9016,hold,267192,252775,480033
9076,hold,215466,252374,532160
9136,hold,226326,251579,522096
9196,hold,189458,218829,591713
9256,hold,233612,306704,459685
9316,hold,270447,260460,469094
9376,long,351761,321374,326865
9436,hold,289611,258322,452068
9496,hold,247098,295056,457846
9556,short,317731,681740,528
9616,long,622232,353492,24276
9676,short,404802,455304,139894
9736,short,390070,395538,214391
9796,long,441969,351444,206587
9856,long,506860,362512,130628
9916,long,408246,304139,287616
9976,long,377772,371469,250760
10036,hold,326404,329273,344323
10096,hold,263844,255797,480359
10156,hold,290659,317570,391771
10216,hold,264013,308297,427691
10276,long,396200,335120,268680
10336,short,406527,412177,181296
10396,long,443073,357551,199376
10456,hold,254856,262759,482385
10516,long,465071,356551,178378
10576,long,371634,317286,311079
10636,hold,214663,215298,570039
10696,short,278839,342593,378568
10756,hold,297601,296257,406142
10816,long,437491,384669,177840
10876,long,524159,358533,117308
10936,long,393284,386310,220405
10996,short,418449,556946,24605
11056,long,478138,415827,106035
11116,short,385466,566090,48444
11176,long,556870,380046,63084
11236,short,392800,476477,130723
11296,short,429148,433676,137176
11356,long,425706,370636,203658
11416,hold,260684,247027,492288
11476,hold,255988,259293,484719
11536,hold,248608,247666,503727
11596,long,347949,237457,414594
11656,short,443981,551034,4985
11716,long,455511,297614,246875
11776,hold,288867,315937,395196
11836,hold,293168,258113,448719
11896,hold,293507,263406,443087
11956,hold,276905,276731,446365
12016,long,486856,431490,81654
12076,long,408589,279415,311996
12136,hold,254308,275526,470167
12196,hold,280968,310603,408429
12256,long,373655,342099,284246
12316,short,347749,379835,272416
12376,long,546267,410415,43318
12436,long,493772,358759,147469
12496,short,353304,396306,250390
12556,hold,298196,326478,375326
12616,long,574407,342540,83053
12676,long,478850,285656,235494
12736,short,370148,605995,23857
12796,long,518241,387556,94203
12856,long,411198,409444,179359
12916,long,362860,313368,323772
12976,hold,292992,311397,395611
13036,long,363908,300024,336068
13096,hold,255431,266598,477971
13156,hold,290504,289772,419724
13216,hold,273419,313764,412817
13276,hold,204361,242370,553269
13336,hold,240930,244185,514886
13396,hold,294084,264840,441077
13456,hold,329391,266095,404514
13516,hold,284812,261144,454044
13576,hold,253504,254177,492319
13636,hold,237732,277425,484842
13696,hold,281587,300903,417510
13756,hold,299442,323698,376860
13816,long,734080,263003,2917
13876,short,423839,573716,2445
13936,long,634482,289217,76301
13996,long,456014,426504,117482
14056,long,436294,381485,182220
14116,long,433291,380936,185773
14176,long,392905,359119,247977
14236,long,446007,301429,252564
14296,hold,266465,282841,450694
14356,hold,297524,275015,427461
14416,hold,207946,251518,540536
14476,hold,333819,286333,379848
14536,hold,242804,243021,514174
14596,hold,263641,254359,482000
14656,hold,202534,250587,546879
14716,hold,280910,261183,457907
14776,hold,221563,233343,545094
14836,hold,221315,240816,537868
14896,hold,263432,218102,518466
14956,hold,250127,227742,522131
15016,hold,221737,203386,574877
15076,hold,212509,240677,546814
15136,hold,201606,241729,556665
15196,hold,248506,268356,483137
15256,hold,280725,260783,458492
15316,hold,208846,239535,551619
15376,hold,271004,256724,472271
15436,short,293170,405441,301388
15496,hold,251249,222401,526350
15556,hold,217252,233181,549567
15616,hold,202862,223385,573753
15676,hold,176769,166682,656549
15736,hold,201097,256698,542205
15796,hold,270831,254781,474388
15856,hold,256954,244615,498432
15916,hold,240716,247249,512035
15976,hold,238998,224147,536855
16036,hold,194311,209036,596653
16096,hold,183103,213150,603747
16156,hold,184379,197935,617686
16216,hold,223583,228069,548348
16276,hold,224841,225083,550076
16336,hold,205670,208498,585832
16396,hold,261929,241508,496563
16456,hold,314877,252815,432309
16516,hold,233544,238044,528412
16576,hold,288205,246502,465293
16636,hold,303227,254265,442508
16696,hold,269168,229038,501794
16756,hold,253476,242872,503652
16816,hold,333673,292765,373562
16876,hold,249553,226951,523496
16936,hold,240447,246301,513252
16996,hold,208411,234292,557298
17056,hold,320493,276295,403213
17116,hold,202986,249096,547918
17176,short,340496,349641,309863
17236,long,400276,287701,312024
17296,hold,217597,228396,554006
17356,short,395690,396220,208089
17416,long,509005,328052,162942
17476,long,368977,302683,328339
17536,hold,322443,293377,384180
17596,hold,274416,291516,434068
17656,hold,320854,310817,368329
17716,long,427213,350467,222320
17776,hold,336398,337561,326041
17836,long,430225,376739,193036
17896,short,414249,441825,143926
17956,long,472214,374282,153503
18016,short,461090,484636,54275
18076,long,521575,356863,121562
18136,long,515499,418232,66269
18196,long,698962,287423,13614
18256,long,493858,454167,51975
18316,long,522075,400651,77275
18376,long,451109,383972,164920
18436,short,415072,462527,122401
18496,long,457004,359633,183363
18556,long,385229,292976,321794
18616,short,351657,402732,245611
18676,hold,334855,286003,379142
18736,hold,277040,241987,480973
18796,long,369113,300060,330828
18856,long,347480,306659,345861
18916,long,365578,350289,284133
18976,hold,284414,235717,479869
19036,hold,219010,218592,562398
19096,hold,270925,252128,476947
19156,hold,248182,218111,533707
19216,long,342202,293527,364271
19276,long,342843,332582,324575
19336,hold,326321,317200,356479
19396,hold,248911,319264,431825
19456,hold,320995,295366,383639
19516,long,385867,304615,309518
19576,long,646931,299431,53638
19636,long,456354,374095,169551
19696,long,486517,462144,51339
19756,long,535806,341831,122363
19816,long,373109,344625,282266
19876,hold,307404,263043,429553
19936,long,423159,357062,219780
19996,long,417138,300404,282459
20056,hold,301385,291383,407233
20116,hold,202185,249163,548652
20176,hold,309210,258006,432783
20236,short,340895,418301,240804
20296,short,371766,380498,247736
20356,hold,312243,304012,383745
20416,short,304883,351132,343985
20476,short,332194,385361,282445
20536,hold,232791,248553,518657
20596,hold,247958,230193,521849
20656,short,278838,358759,362402
20716,hold,301084,259503,439413
20776,hold,314252,302529,383219
20836,hold,290105,285333,424563
20896,hold,268050,282589,449362
20956,hold,259866,304595,435539
21016,long,481766,340979,177255
21076,short,331808,429626,238566
21136,long,378412,295183,326404
21196,long,385935,287876,326190
21256,long,401411,325799,272790
21316,hold,221446,219774,558780
21376,hold,318922,276655,404423
21436,long,407110,310668,282222
21496,hold,285011,246192,468797
21556,hold,286763,265407,447830
21616,short,374467,454713,170820
21676,long,404646,377168,218187
21736,hold,324742,322074,353184
21796,hold,323877,325331,350792
21856,hold,303465,306051,390485
21916,hold,194180,234163,571657
21976,hold,233177,228054,538769
22036,hold,226903,219693,553403
22096,hold,224844,245952,529204
22156,long,473151,299215,227634
22216,hold,284534,225973,489493
22276,short,357431,430700,211869
22336,long,358328,300129,341543
22396,short,337651,385773,276576
22456,long,496912,321542,181546
22516,long,526197,457493,16310
22576,long,424261,357791,217949
22636,long,420588,409474,169937
22696,short,334012,383312,282677
22756,long,340762,277417,381820
22816,hold,314999,253783,431218
22876,long,381857,379036,239107
22936,hold,328597,288369,383034
22996,hold,332196,286150,381654
23056,hold,287236,283479,429285
23116,hold,253647,284763,461590
23176,long,484616,261203,254181
23236,short,332810,366728,300462
23296,hold,320092,263561,416348
23356,hold,253465,210808,535727
23416,hold,254953,245749,499298
23476,hold,322262,259044,418695
23536,hold,300556,297596,401848
23596,hold,307559,299935,392506
23656,hold,302738,312119,385143
23716,hold,284088,254525,461388
23776,hold,236177,218522,545302
23836,hold,276316,270683,453001
23896,short,339538,344325,316137
23956,long,482707,388976,128317
24016,long,434997,428137,136866
24076,long,348748,319397,331855
24136,long,433276,294238,272485
24196,long,382593,307522,309885
24256,long,374011,351181,274808
24316,long,461354,317130,221516
24376,long,373230,350018,276752
24436,hold,333724,279904,386373
24496,hold,249718,268709,481574
24556,short,289071,354284,356645
24616,hold,314444,265443,420113
24676,hold,251503,259446,489051
24736,long,445169,409393,145437
24796,long,375269,354024,270707
24856,long,387486,340443,272071
24916,short,334077,392295,273628
24976,long,489614,347215,163171
25036,hold,319260,270088,410651
25096,short,330567,405475,263959
25156,hold,326140,285765,388095
25216,hold,281205,213856,504939
25276,short,348971,364913,286116
25336,hold,290489,208371,501139
25396,hold,336559,288718,374723
25456,long,354727,349385,295888
25516,long,567029,331437,101533
25576,long,372791,303335,323874
25636,hold,326889,304334,368778
25696,short,263832,380510,355658
25756,hold,331884,298120,369996
25816,hold,334063,272914,393023
25876,hold,252120,213042,534837
25936,hold,269256,280839,449904
25996,hold,302712,330113,367175
26056,hold,245646,186391,567963
26116,long,371224,370556,258220
26176,long,374581,273801,351618
26236,short,378539,397863,223599
26296,hold,255571,200818,543611
26356,hold,218352,223238,558410
26416,hold,300389,336408,363203
26476,short,417489,504004,78507
26536,long,481516,290019,228465
26596,hold,328343,326240,345416
26656,long,454181,367966,177853
26716,hold,331772,268379,399849
26776,short,356321,384017,259661
26836,long,447846,342590,209565
26896,long,362975,311410,325614
26956,hold,264409,323170,412420
27016,hold,247443,191674,560883
27076,hold,263039,252127,484833
27136,short,355433,381355,263212
27196,short,348170,376645,275184
27256,long,631264,367721,1015
27316,long,719415,280436,150
27376,long,795043,202875,2082
27436,long,623223,374184,2593
27496,long,579942,375877,44181
27556,long,495732,370002,134266
27616,long,458120,377205,164675
27676,long,383147,321966,294887
27736,long,454790,320672,224538
27796,long,741887,250844,7269
27856,short,436952,473288,89760
27916,long,549299,288808,161893
27976,long,517917,290500,191583
28036,long,494546,339855,165599
28096,short,395890,587264,16846
28156,long,689090,296663,14247
28216,long,464800,412128,123072
28276,short,407516,444262,148222
28336,short,391581,608376,43
28396,short,470945,529053,2
28456,long,848252,151728,21
28516,long,605234,350716,44050
28576,long,561130,380946,57924
28636,long,471836,383743,144421
28696,long,619565,354108,26327
28756,short,413334,553429,33237
28816,long,606111,356256,37633
28876,long,576782,396718,26500
28936,long,581827,411443,6730
28996,long,459257,435819,104924
29056,long,434256,422458,143287
29116,long,500468,407281,92250
29176,long,497544,375018,127438
29236,long,398412,348849,252739
29296,short,387284,430855,181861
29356,long,355795,332457,311748
29416,hold,337866,322101,340032
29476,hold,328719,290281,381000
29536,long,472967,452102,74931
29596,long,506971,368470,124559
29656,long,453712,361413,184875
29716,long,604830,386619,8552
29776,short,488430,505604,5966
29836,long,470310,419852,109838
29896,long,403107,292229,304664
29956,short,373382,454081,172537
30016,short,367427,422596,209977
30076,long,389551,383674,226775
30136,long,398101,298272,303627
30196,long,434721,412515,152764
30256,long,389029,362785,248186
30316,short,363697,388603,247699
30376,long,377807,313729,308464
30436,long,350610,293169,356221
30496,hold,255510,273877,470614
30556,long,386963,291583,321454
30616,hold,245486,288556,465958
30676,long,374314,355094,270592
30736,long,347956,309645,342400
30796,hold,290515,299235,410250
30856,hold,318448,285331,396221
30916,hold,266886,242576,490538
30976,long,371057,302969,325974
31036,hold,290725,283809,425466
31096,long,509206,358580,132215
31156,long,560909,346230,92861
31216,long,479908,433112,86980
31276,long,456237,354155,189609
31336,hold,315455,326202,358343
31396,long,440788,346655,212557
31456,long,401195,334874,263931
31516,long,401503,352143,246355
31576,hold,279168,271059,449773
31636,long,404453,368392,227156
31696,hold,328977,323990,347033
31756,long,418148,344106,237746
31816,short,453736,461720,84544
31876,hold,337925,262368,399707
31936,short,354021,472611,173368
31996,long,426628,283519,289853
32056,hold,289121,293431,417448
32116,long,371156,311007,317837
32176,long,356313,286598,357089
32236,hold,333171,302053,364776
32296,long,442465,300341,257194
32356,long,435004,338119,226877
32416,short,284275,376383,339343
32476,long,407256,347683,245061
32536,long,367828,299804,332368
32596,short,436061,563799,140
32656,short,476506,504293,19201
32716,long,567257,389765,42978
32776,long,506102,363215,130684
32836,long,434314,423631,142056
32896,short,380664,619333,3
32956,long,727071,272361,569
33016,long,590139,395516,14346
33076,short,370402,380606,248992
33136,hold,317232,330520,352249
33196,long,353264,305057,341680
33256,long,376726,306559,316715
33316,long,348061,323255,328684
33376,long,467222,308688,224089
33436,hold,334431,333999,331571
33496,hold,277630,304806,417564
33556,hold,264721,316571,418708
33616,hold,322253,241480,436267
33676,hold,247235,240656,512109
33736,hold,299208,274730,426063
33796,hold,270636,234502,494862
33856,hold,277295,270210,452495
33916,long,346409,329185,324406
33976,long,377135,318306,304559
34036,short,448350,484972,66679
34096,long,406653,324823,268524
34156,long,371325,359306,269369
34216,long,383529,323546,292925
34276,long,438971,362198,198830
34336,long,405266,317091,277643
34396,long,513370,337809,148821
34456,hold,336224,317153,346624
34516,short,359153,376968,263879
34576,hold,284083,308971,406946
34636,hold,328185,297706,374109
34696,hold,295526,260079,444395
34756,hold,254870,255237,489892
34816,hold,238506,199256,562237
34876,hold,284342,306310,409349
34936,hold,320199,298323,381478
34996,hold,308463,263792,427745
35056,hold,212160,236936,550904
35116,hold,224481,235813,539706
35176,hold,304196,328301,367503
35236,hold,201581,249453,548966
35296,hold,213761,211228,575011
35356,hold,225441,255527,519033
35416,hold,231231,248222,520547
35476,long,342208,324004,333789
35536,hold,212633,239910,547456
35596,hold,251676,264293,484032
35656,hold,278119,267488,454392
35716,hold,266789,280085,453126
35776,hold,206735,208932,584333
35836,hold,245055,229098,525847
35896,hold,179489,230055,590456
35956,hold,248622,263674,487704
36016,hold,196680,202674,600647
36076,hold,258957,229638,511406
36136,hold,262912,235971,501117
36196,hold,179085,206230,614686
36256,hold,197780,177836,624384
36316,hold,240516,236953,522530
36376,hold,188315,200278,611407
36436,hold,201677,201514,596809
36496,hold,262530,244485,492984
36556,hold,207072,213926,579002
36616,hold,301014,240237,458749
36676,hold,208504,213622,577873
36736,hold,164981,203283,631735
36796,hold,219850,182081,598069
36856,hold,216689,221985,561326
36916,hold,218139,206943,574918
36976,hold,167482,200562,631957
37036,hold,208310,204996,586693
37096,hold,240258,222068,537674
37156,hold,195252,215765,588983
37216,hold,197975,219532,582492
37276,hold,248320,241935,509745
37336,hold,305097,285521,409382
37396,short,427066,528439,44495
37456,long,555394,388546,56061
37516,short,439182,534277,26542
37576,long,530621,341722,127656
37636,long,433948,364212,201841
37696,short,346557,365503,287940
37756,long,475005,361881,163114
37816,short,412911,435173,151917
37876,long,573771,394796,31433
37936,long,589166,383265,27569
37996,long,417139,364055,218806
38056,short,345049,388298,266653
38116,long,490499,382648,126853
38176,long,385354,320741,293906
38236,short,442422,522699,34879
38296,long,497554,447502,54944
38356,long,583240,340899,75861
38416,long,458174,403137,138689
38476,long,609142,366389,24469
38536,long,570662,349174,80164
38596,long,421314,416931,161755
38656,long,354841,343244,301915
38716,long,374393,307828,317779
38776,short,339532,398119,262348
38836,long,401351,296277,302373
38896,hold,317406,292663,389931
38956,long,396145,358101,245754
39016,long,450253,315093,234654
39076,long,374485,255948,369568
39136,hold,282208,271813,445979
39196,hold,261950,280562,457488
39256,hold,233497,242420,524083
39316,hold,293615,260160,446225
39376,hold,320372,300035,379594
39436,long,353162,304956,341882
39496,hold,329726,280063,390211
39556,hold,265972,280636,453391
39616,hold,277353,286866,435781
39676,hold,288554,292080,419366
39736,short,375152,414220,210628
39796,long,586381,332373,81246
39856,short,424446,446157,129397
39916,long,431772,318939,249289
39976,long,446614,392233,161153
40036,long,455079,380669,164252
40096,long,353136,307352,339512
40156,long,508851,366977,124173
40216,long,564159,356076,79765
40276,long,386829,369202,243968
40336,hold,324586,312179,363235
40396,hold,226866,254188,518946
40456,hold,307787,308525,383688
40516,hold,231132,280941,487927
40576,hold,257159,258850,483991
40636,hold,204460,226252,569288
40696,hold,254127,251895,493978
40756,hold,224745,268931,506324
40816,hold,226667,279669,493664
40876,hold,282874,284213,432913
40936,hold,244055,264323,491622
40996,hold,314812,251552,433635
41056,hold,246661,239751,513588
41116,long,387833,332482,279685
41176,long,422928,356739,220333
41236,long,419678,369911,210411
41296,long,347047,346118,306836
41356,hold,329814,238404,431783
41416,short,356902,374314,268784
41476,short,465194,486674,48132
41536,long,647249,327670,25081
41596,long,481147,393559,125294
41656,long,415806,344622,239573
41716,long,408024,293530,298446
41776,long,342726,328293,328981
41836,hold,334070,229681,436249
41896,hold,337597,321568,340835
41956,hold,308752,280059,411190
42016,hold,266755,247343,485902
42076,hold,238962,226032,535006
42136,hold,186111,226535,587353
42196,hold,292193,307510,400297
42256,hold,252105,311942,435953
42316,hold,231389,229916,538695
42376,hold,277635,273034,449331
42436,hold,271926,264971,463103
42496,hold,223364,260529,516107
42556,long,355708,338518,305774
42616,long,368294,331398,300308
42676,long,472714,407315,119971
42736,short,379415,400771,219814
42796,long,364676,325368,309956
42856,hold,301952,287456,410592
42916,short,315456,346854,337690
42976,hold,288244,260884,450872
43036,long,433980,302606,263414
43096,hold,244746,225884,529370
43156,hold,247058,264942,488000
43216,short,346380,401922,251698
43276,hold,294027,237595,468378
43336,hold,223186,277985,498829
43396,hold,323044,303797,373158
43456,hold,289906,316043,394051
43516,hold,274856,268261,456883
43576,hold,226407,241055,532539
43636,hold,250585,219341,530073
43696,hold,268864,294591,436545
43756,hold,301137,292733,406131
43816,hold,257100,246274,496626
43876,hold,262464,301832,435703
43936,hold,234595,250837,514569
43996,hold,269192,250830,479977
44056,long,371517,305804,322679
44116,long,411768,398156,190076
44176,long,410245,371410,218346
44236,long,393280,338442,268278
44296,hold,311097,283383,405520
44356,long,559511,405062,35427
44416,long,504561,366373,129067
44476,long,409203,342939,247859
44536,hold,265238,279305,455457
44596,hold,277464,278892,443643
44656,hold,264683,221709,513608
44716,hold,235012,264672,500315
44776,hold,243413,226701,529886
44836,hold,253939,243455,502606
44896,hold,277441,257667,464892
44956,hold,211408,209538,579054
45016,hold,162850,207958,629192
45076,hold,222367,245167,532465
45136,hold,246816,237259,515925
45196,hold,280348,270343,449309
45256,hold,307570,307915,384516
45316,hold,294736,234952,470312
45376,hold,276093,284973,438934
45436,hold,167664,180285,652051
45496,hold,249702,277560,472738
45556,hold,276838,289349,433813
45616,hold,224560,296118,479321
45676,hold,277942,294544,427514
45736,hold,198326,248865,552809
45796,hold,276648,260076,463275
45856,long,375202,350227,274571
45916,hold,339774,303819,356407
45976,short,322707,383277,294016
46036,long,404821,371999,223180
46096,hold,339910,245858,414232
46156,hold,226995,220296,552709
46216,hold,262194,270725,467081
46276,short,444378,513128,42494
46336,long,484146,409258,106596
46396,hold,337901,301384,360715
46456,hold,212412,220160,567429
46516,hold,287931,321494,390575
46576,hold,325034,313485,361481
46636,long,377292,291775,330934
46696,short,320739,346306,332955
46756,hold,248218,267819,483962
46816,long,383888,329337,286775
46876,long,475508,374850,149641
46936,long,401842,293817,304341
46996,short,367966,424672,207362
47056,short,353687,421787,224525
47116,long,415383,387475,197142
47176,long,565052,371268,63680
47236,long,557746,408096,34158
47296,long,416845,292794,290362
47356,short,337414,382973,279613
47416,long,567981,352466,79553
47476,long,705848,280532,13621
47536,long,510224,451653,38123
47596,long,563467,435925,608
47656,long,744101,255893,6
47716,long,574540,401284,24176
47776,long,439061,397463,163477
47836,long,585312,377244,37445
47896,long,479206,323178,197616
47956,long,393290,379313,227397
48016,long,441261,317109,241630
48076,long,465127,382265,152608
48136,long,449026,302169,248805
48196,long,411832,319092,269075
48256,long,411656,376836,211508
48316,long,428312,411402,160286
48376,long,517059,446449,36493
48436,long,589583,362018,48399
48496,long,552483,352983,94535
48556,long,451713,375358,172929
48616,long,562122,322286,115592
48676,long,370553,274256,355191
48736,long,424837,340465,234698
48796,long,383778,353075,263147
48856,short,426049,464585,109366
48916,long,378162,319228,302609
48976,hold,321342,322683,355975
49036,short,350177,379380,270443
49096,long,350965,343709,305326
49156,hold,270769,296077,433154
49216,hold,316952,326496,356552
49276,long,469743,465514,64743
49336,long,560773,331711,107516
49396,hold,337145,331258,331598
49456,long,412036,384903,203061
49516,long,436749,363378,199873
49576,hold,306793,297570,395637
49636,long,382715,324550,292735
49696,hold,283663,291721,424616
49756,long,389650,362344,248005
49816,short,387000,459423,153577
49876,short,420891,546746,32363
49936,long,608203,351542,40255
49996,long,475030,359254,165716
50056,long,487963,314514,197523
50116,long,458831,337980,203189
50176,short,462704,535150,2146
50236,long,597831,363549,38620
50296,long,551768,415694,32538
50356,long,500002,393978,106019
50416,short,282656,415381,301963
50476,hold,312438,335388,352174
50536,long,369727,327694,302580
50596,long,446116,334861,219022
50656,hold,269365,268604,462031
50716,hold,270818,302456,426726
50776,hold,314126,327127,358747
50836,long,388185,361518,250297
50896,hold,263182,253189,483629
50956,hold,307102,308255,384643
51016,hold,301889,302086,396025
51076,long,353517,267305,379178
51136,hold,315168,287660,397171
51196,short,380716,401525,217759
51256,hold,275181,237582,487237
51316,long,485411,417464,97125
51376,long,425592,410556,163851
51436,short,385942,451002,163056
51496,short,379346,535970,84684
51556,long,426058,361912,212029
51616,hold,307927,272930,419143
51676,long,390771,381412,227817
51736,long,494321,350079,155600
51796,long,452867,387196,159937
51856,long,451373,386029,162597
51916,long,407488,358872,233640
51976,long,395971,357639,246390
52036,hold,269940,287731,442329
52096,hold,279305,220668,500027
52156,hold,234347,237165,528488
52216,hold,263294,231982,504725
52276,hold,239546,248560,511894
52336,hold,223176,252427,524396
52396,long,349684,304068,346249
52456,hold,290017,295894,414088
52516,hold,312365,316168,371467
52576,hold,308866,328304,362830
52636,long,341430,296275,362295
52696,short,397164,418435,184402
52756,long,517739,382468,99793
52816,long,534039,362591,103370
52876,long,495850,353193,150958
52936,long,424143,403677,172180
52996,long,410651,343361,245988
53056,long,454262,374012,171726
53116,long,345475,322528,331997
53176,short,397111,443910,158979
53236,long,405262,344176,250562
53296,hold,290391,292026,417583
53356,hold,271375,294815,433810
53416,long,423868,348853,227280
53476,hold,263382,260845,475774
53536,hold,256207,259737,484056
53596,hold,283613,272214,444173
53656,hold,310638,274552,414810
53716,long,376942,311101,311957
53776,hold,306413,310773,382813
53836,hold,260220,231936,507844
53896,hold,221579,263162,515259
53956,hold,240588,232811,526602
54016,hold,217716,260981,521304
54076,hold,252821,300246,446933
54136,long,494640,307864,197496
54196,short,329224,653739,17037
54256,long,654923,310876,34201
54316,long,502473,408828,88700
54376,long,463257,347485,189258
54436,long,407219,383507,209273
54496,long,467760,358188,174052
54556,long,497871,330212,171917
54616,short,375751,392729,231520
54676,long,350320,313545,336135
54736,hold,291597,321597,386806
54796,hold,223574,240006,536420
54856,hold,253360,260308,486332
54916,hold,274801,231754,493445
54976,hold,240277,246212,513511
55036,hold,310493,261286,428221
55096,hold,251496,267224,481280
55156,hold,231926,260054,508020
55216,hold,199738,202487,597776
55276,hold,257075,239006,503919
55336,hold,248253,200869,550878
55396,hold,243896,245744,510360
55456,hold,223422,253377,523201
55516,hold,222674,237985,539341
55576,short,301254,438540,260206
55636,hold,282667,288242,429091
55696,short,349749,355319,294932
55756,hold,265360,278978,455662
55816,hold,175570,215014,609415
55876,hold,219494,219094,561412
55936,hold,240132,234474,525395
55996,hold,237140,243476,519384
56056,hold,220746,197033,582221
56116,hold,193463,207019,599518
56176,hold,226784,242580,530636
56236,hold,220774,204795,574431
56296,hold,245220,253577,501203
56356,hold,204900,232140,562961
56416,hold,197181,232259,570560
56476,hold,198701,211023,590276
56536,hold,228368,249147,522485
56596,hold,235389,216907,547704
56656,hold,225729,238511,535760
56716,hold,268424,266321,465255
56776,hold,337401,304689,357910
56836,hold,228413,263400,508188
56896,hold,269376,266928,463695
56956,hold,288422,325142,386437
57016,long,348566,290679,360756
57076,hold,300032,322387,377580
57136,hold,299758,319795,380447
57196,hold,204687,277429,517883
57256,hold,267287,268572,464141
57316,hold,229978,262906,507116
57376,hold,263262,252011,484727
57436,hold,318163,284920,396918
57496,long,556839,378674,64486
57556,long,408285,276699,315016
57616,hold,268477,247350,484174
57676,short,312000,368586,319414
