sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
111376,hold,285848,306530,407622
111436,hold,291862,307398,400740
111496,hold,290604,306405,402990
111556,hold,290454,309322,400224
111616,hold,293834,304359,401807
111676,hold,296753,306673,396575
111736,hold,271558,291112,437330
111796,hold,287240,310984,401776
111856,hold,283507,305038,411455
111916,hold,301240,306801,391960
111976,hold,297630,308170,394200
112036,hold,296005,310182,393812
112096,hold,300201,305491,394308
112156,hold,296557,307039,396404
112216,hold,291813,306247,401940
112276,hold,273079,343748,383173
112336,hold,289488,306015,404498
112396,hold,292226,310000,397774
112456,hold,292010,299868,408121
112516,hold,288569,306744,404686
112576,hold,285639,299036,415325
112636,hold,270987,289271,439743
112696,hold,287916,311759,400325
112756,hold,293793,310255,395951
112816,hold,292328,303928,403743
112876,hold,291572,310273,398156
112936,hold,279422,299942,420637
112996,hold,291427,302216,406357
113056,hold,286185,301481,412334
113116,hold,290451,300290,409259
113176,hold,287579,305045,407377
113236,hold,286381,301514,412104
113296,hold,296689,312293,391017
113356,hold,288964,306934,404102
113416,hold,289941,307638,402421
113476,hold,288710,303332,407958
113536,hold,290809,304980,404211
113596,hold,273157,298314,428529
113656,hold,284179,309545,406276
113716,hold,291364,298382,410255
113776,hold,279476,299808,420716
113836,hold,272065,292545,435390
113896,hold,282488,293676,423836
113956,hold,289326,302655,408020
114016,hold,289420,314393,396187
114076,hold,294611,305242,400147
114136,hold,290002,309212,400787
114196,hold,287864,302384,409751
114256,hold,292880,303394,403726
114316,hold,301061,303655,395284
114376,hold,289736,304927,405337
114436,hold,288068,304252,407680
114496,hold,290704,301292,408004
114556,hold,292493,317203,390305
114616,hold,279854,303378,416767
114676,hold,280602,301199,418199
114736,hold,298541,309710,391749
114796,hold,279393,307179,413427
114856,hold,294176,301738,404086
114916,hold,304437,304259,391303
114976,hold,286459,298341,415200
115036,hold,290454,304847,404699
115096,hold,288684,310438,400878
115156,hold,281177,299604,419219
115216,hold,290946,308019,401035
115276,hold,286788,298531,414680
115336,hold,292292,307128,400580
115396,hold,288286,312978,398736
115456,hold,306350,310319,383331
115516,hold,285857,307823,406321
115576,hold,293118,308663,398219
115636,hold,288484,301330,410187
115696,hold,291174,310674,398152
115756,hold,290860,305909,403231
115816,hold,298999,308863,392138
115876,hold,287643,299103,413254
115936,hold,305756,304756,389489
115996,hold,294497,309141,396362
116056,hold,302128,305147,392724
116116,hold,289035,301336,409630
116176,hold,282325,298293,419382
116236,hold,286683,306354,406963
116296,hold,292281,312329,395390
116356,hold,283026,297212,419762
116416,hold,286717,303094,410190
116476,hold,307425,320430,372146
116536,hold,285049,304431,410520
116596,hold,289742,305417,404841
116656,hold,290529,303094,406377
116716,hold,293029,318378,388592
116776,hold,290561,300301,409138
116836,hold,284382,300069,415548
116896,hold,294251,298953,406796
116956,hold,293066,306741,400194
117016,hold,298393,308431,393176
117076,hold,274643,290695,434661
117136,hold,291666,306328,402006
117196,hold,277249,286501,436249
117256,hold,293161,320766,386072
117316,hold,290635,296437,412928
117376,hold,291606,311427,396967
117436,hold,290229,304994,404777
117496,hold,288445,303497,408058
117556,hold,290055,302951,406994
117616,hold,293574,311496,394930
117676,hold,292254,310282,397464
117736,hold,302877,302113,395010
117796,hold,285558,306936,407506
117856,hold,285029,298058,416913
117916,hold,284962,299714,415325
117976,hold,293779,302245,403976
118036,hold,293403,309653,396944
118096,hold,298050,307279,394671
118156,hold,289645,307084,403271
118216,hold,288416,302581,409003
118276,hold,285563,306931,407506
118336,hold,285757,315838,398405
118396,hold,282669,302048,415283
118456,hold,290658,310673,398669
118516,hold,286982,301325,411693
118576,hold,298828,306026,395146
118636,hold,285716,311404,402881
118696,hold,287732,310305,401963
118756,hold,278575,293768,427657
118816,hold,284828,299891,415281
118876,hold,284153,305567,410280
118936,hold,282091,304417,413492
118996,hold,294023,301790,404187
119056,hold,279425,302071,418504
119116,hold,290724,304262,405014
119176,hold,289902,306332,403766
119236,hold,299757,312699,387544
119296,hold,293345,308322,398333
119356,hold,292252,308531,399217
119416,hold,290322,306679,403000
119476,hold,292958,307596,399446
119536,hold,282942,303104,413954
119596,hold,284557,303158,412286
119656,hold,293442,306226,400332
119716,hold,287677,300990,411333
119776,hold,291663,307227,401110
119836,hold,293923,307692,398385
119896,hold,289392,308104,402504
119956,hold,290926,304908,404166
120016,hold,289047,303793,407160
120076,hold,298538,304689,396773
120136,hold,299966,309181,390853
120196,hold,298230,313287,388483
120256,hold,295133,309969,394898
120316,hold,292330,308636,399034
120376,hold,290876,308624,400500
120436,hold,283427,306667,409906
120496,hold,287188,302954,409858
120556,hold,286987,312157,400856
120616,hold,288350,303403,408247
120676,hold,297041,300621,402338
120736,hold,288590,312809,398601
120796,hold,294889,303034,402077
120856,hold,278346,295666,425988
120916,hold,294077,312196,393727
120976,hold,292428,299785,407787
121036,hold,280547,301521,417932
121096,hold,287117,298994,413890
121156,hold,283889,298888,417223
121216,hold,284963,301529,413508
121276,hold,286021,305506,408472
121336,hold,286506,302004,411490
121396,hold,299647,306874,393480
121456,hold,303630,309192,387178
121516,hold,286089,305202,408709
121576,hold,291543,303969,404488
121636,hold,291329,310635,398036
121696,hold,286234,298332,415434
121756,hold,285114,301959,412927
121816,hold,285126,298551,416323
121876,hold,275754,290349,433897
121936,hold,287003,305965,407031
121996,hold,286101,314732,399167
122056,hold,297423,305120,397457
122116,hold,290857,301488,407656
122176,hold,283344,306552,410104
122236,hold,291867,303191,404942
122296,hold,289440,298914,411646
122356,hold,292039,304294,403667
122416,hold,279903,298867,421230
122476,hold,286833,309973,403194
122536,hold,294471,304199,401330
122596,hold,288075,303594,408331
122656,hold,292868,303967,403165
122716,hold,292230,298152,409618
122776,hold,292597,310216,397188
122836,hold,280215,294590,425195
122896,hold,285862,295522,418615
122956,hold,287530,302672,409798
123016,hold,283898,291559,424544
123076,hold,280645,306642,412712
123136,hold,293580,301915,404505
123196,hold,298785,308192,393023
123256,hold,284334,299660,416006
123316,hold,294829,303734,401437
123376,hold,293459,302843,403698
123436,hold,289220,310289,400490
123496,hold,289884,310339,399776
123556,hold,292792,307590,399618
123616,hold,290731,305998,403271
123676,hold,305368,306976,387656
123736,hold,279323,297519,423158
123796,hold,292807,310228,396964
123856,hold,297270,305861,396870
123916,hold,288416,303559,408025
123976,hold,283391,290477,426132
124036,hold,280743,300674,418583
124096,hold,290105,312372,397523
124156,hold,279081,295043,425877
124216,hold,294915,309213,395872
124276,hold,296172,309575,394254
124336,hold,288622,298382,412996
124396,hold,301447,301902,396650
124456,hold,283553,296616,419831
124516,hold,294981,307182,397836
124576,hold,287835,303425,408740
124636,hold,291754,309771,398475
124696,hold,272543,281879,445577
124756,hold,282462,298179,419360
124816,hold,279229,296546,424225
124876,hold,286510,299790,413701
124936,hold,289986,304994,405020
124996,hold,293065,307820,399116
125056,hold,298026,299448,402526
125116,hold,287389,304527,408084
125176,hold,296408,316014,387578
125236,hold,283931,299705,416364
125296,hold,284162,309665,406173
125356,hold,292854,312367,394780
125416,hold,288192,299545,412263
125476,hold,291049,303757,405193
125536,hold,286190,301030,412780
125596,hold,281489,287236,431274
125656,hold,281858,312041,406101
125716,hold,288230,300945,410825
125776,hold,292364,316161,391475
125836,hold,278926,292622,428452
125896,hold,296570,302096,401334
125956,hold,284361,303578,412061
126016,hold,292035,305297,402668
126076,hold,292978,309494,397528
126136,hold,293129,304130,402741
126196,hold,291829,306896,401275
126256,hold,285842,301978,412179
126316,hold,281577,290422,428001
126376,hold,304082,310921,384997
126436,hold,290735,304609,404655
126496,hold,284702,293375,421923
126556,hold,285155,306890,407955
126616,hold,290036,314911,395053
126676,hold,299793,308384,391823
126736,hold,294828,306379,398793
126796,hold,284650,304955,410395
126856,hold,283083,292631,424286
126916,hold,287759,317900,394342
126976,hold,282387,298415,419198
127036,hold,288322,291850,419828
127096,hold,285448,298876,415676
127156,hold,288508,304283,407209
127216,hold,282855,298376,418769
127276,hold,288079,301386,410535
127336,hold,281674,290709,427616
127396,hold,304890,299892,395218
127456,hold,297300,305456,397244
127516,hold,294223,304793,400984
127576,hold,287765,307225,405010
127636,hold,290667,304493,404839
127696,hold,282876,302745,414379
127756,hold,294356,305760,399884
127816,hold,290921,306406,402673
127876,hold,273493,290831,435676
127936,hold,292944,299311,407745
127996,hold,291556,307182,401262
128056,hold,288301,302482,409217
128116,hold,283232,310355,406413
128176,hold,286873,306797,406330
128236,hold,307970,307806,384224
128296,hold,292601,303364,404035
128356,hold,284945,300455,414601
128416,hold,288788,305484,405728
128476,hold,287418,308899,403683
128536,hold,289173,303111,407717
128596,hold,293022,315405,391573
128656,hold,284616,305342,410042
128716,hold,292642,297959,409398
128776,hold,304405,308354,387241
128836,hold,285107,307998,406895
128896,hold,293276,315592,391132
128956,hold,290918,300174,408908
129016,hold,290346,304939,404716
129076,hold,297881,299883,402235
129136,hold,291598,301423,406978
129196,hold,284392,310670,404938
129256,hold,283795,297653,418551
129316,hold,287767,311583,400650
129376,hold,286231,301122,412648
129436,hold,302183,301666,396150
129496,hold,274280,334421,391299
129556,hold,291000,307829,401171
129616,hold,286574,306123,407302
129676,hold,294995,302547,402458
129736,hold,289832,312604,397564
129796,hold,295501,304684,399815
129856,hold,281300,299575,419124
129916,hold,286510,293254,420235
129976,hold,298972,303348,397680
130036,hold,288278,307419,404303
130096,hold,294934,304192,400874
130156,hold,303440,314414,382146
130216,hold,299987,304333,395680
130276,hold,295624,307453,396922
130336,hold,305341,304293,390366
130396,hold,284859,301466,413676
130456,hold,286999,300922,412079
130516,hold,298556,306523,394922
130576,hold,278224,303039,418737
130636,hold,288444,299590,411966
130696,hold,293789,315841,390370
130756,hold,300733,307325,391941
130816,hold,299002,309282,391716
130876,hold,288168,300401,411431
130936,hold,287542,304710,407748
130996,hold,293316,314427,392257
131056,hold,296855,316708,386437
131116,hold,293274,301152,405575
131176,hold,290297,304500,405203
131236,hold,284255,299977,415768
131296,hold,299507,299428,401066
131356,hold,278133,344792,377075
131416,hold,287807,300761,411432
131476,hold,280241,305598,414161
131536,hold,288864,300517,410619
131596,hold,288321,306218,405461
131656,hold,296963,306381,396656
131716,hold,295377,301347,403277
131776,hold,286623,308048,405330
131836,hold,282956,302150,414894
131896,hold,285965,296207,417828
131956,hold,298069,297458,404474
132016,hold,294745,307544,397710
132076,hold,283777,303645,412578
132136,hold,289876,307649,402475
132196,hold,290872,311844,397283
132256,hold,288730,297350,413920
132316,hold,282660,298349,418990
132376,hold,290894,306122,402984
132436,hold,288985,305952,405063
132496,hold,292246,304996,402758
132556,hold,298541,308566,392892
132616,hold,279988,298284,421728
132676,hold,284711,295599,419691
132736,hold,293631,312098,394271
132796,hold,297680,313167,389153
132856,hold,296807,304338,398855
132916,hold,297433,305311,397256
132976,hold,289497,303491,407012
133036,hold,289260,310967,399774
133096,hold,296566,312698,390735
133156,hold,271770,343228,385002
133216,hold,284496,299173,416331
133276,hold,279903,297139,422958
133336,hold,292247,306701,401052
133396,hold,290697,305410,403893
133456,hold,270199,281054,448747
133516,hold,300514,307517,391969
133576,hold,285622,310210,404168
133636,hold,282401,304654,412945
133696,hold,293181,301961,404858
133756,hold,290026,311720,398254
133816,hold,295582,307813,396605
133876,hold,302339,304365,393296
133936,hold,290913,303962,405125
133996,hold,292083,308145,399772
134056,hold,291601,305821,402578
134116,hold,293539,309702,396759
134176,hold,289342,296670,413987
134236,hold,290916,305804,403281
134296,hold,293046,303830,403124
134356,hold,289696,309763,400542
134416,hold,286310,308908,404782
134476,hold,285900,310879,403220
134536,hold,299617,306683,393699
134596,hold,287448,303949,408604
134656,hold,295457,311290,393253
134716,hold,299148,303906,396947
134776,hold,294560,310304,395136
134836,hold,298506,305593,395901
134896,hold,290072,305022,404906
134956,hold,287563,306409,406029
135016,hold,278831,295488,425680
135076,hold,289253,311263,399484
135136,hold,288747,301349,409904
135196,hold,292984,310412,396604
135256,hold,286717,301060,412223
135316,hold,291735,304952,403313
135376,hold,289654,301001,409345
135436,hold,290645,308188,401166
135496,hold,283689,305705,410606
135556,hold,299029,309380,391591
135616,hold,289816,302559,407625
135676,hold,292029,296050,411922
135736,hold,295623,298869,405508
135796,hold,280277,299673,420050
135856,hold,282514,303221,414265
135916,hold,287558,307524,404918
135976,hold,285823,299954,414223
136036,hold,281649,298321,420030
136096,hold,285869,303354,410778
136156,hold,284041,306100,409858
136216,hold,295999,298490,405512
136276,hold,297009,299134,403857
136336,hold,298263,309617,392120
136396,hold,284495,299776,415729
136456,hold,287906,308037,404057
136516,hold,275780,288699,435521
136576,hold,282717,299830,417453
136636,hold,287543,309490,402968
136696,hold,284693,306952,408355
136756,hold,286754,302068,411178
136816,hold,298333,308375,393292
136876,hold,290686,309319,399995
136936,hold,297928,303464,398607
136996,hold,277140,295520,427341
137056,hold,289033,309702,401265
137116,hold,282190,297851,419959
137176,hold,304359,307353,388288
137236,hold,279465,293761,426774
137296,hold,292656,307739,399605
137356,hold,287873,311347,400781
137416,hold,294647,299303,406050
137476,hold,286823,299758,413418
137536,hold,284763,309307,405930
137596,hold,286095,298847,415058
137656,hold,289248,302341,408412
137716,hold,292632,309561,397807
137776,hold,284664,314405,400932
137836,hold,291092,309476,399432
137896,hold,283313,304366,412322
137956,hold,297003,307694,395303
138016,hold,285951,299194,414855
138076,hold,292698,301659,405644
138136,hold,292922,313238,393840
138196,hold,294060,307895,398045
138256,hold,286093,299689,414218
138316,hold,292960,307141,399899
138376,hold,291028,315390,393583
138436,hold,286809,298780,414412
138496,hold,287140,300848,412012
138556,hold,289179,309751,401070
138616,hold,295808,302968,401224
138676,hold,291094,308014,400892
138736,hold,288809,305552,405639
138796,hold,286490,302946,410565
138856,hold,295970,302067,401963
138916,hold,283590,311058,405352
138976,hold,285456,306940,407603
139036,hold,282855,306346,410800
139096,hold,299379,299404,401218
139156,hold,294547,306723,398731
139216,hold,288331,304809,406860
139276,hold,297791,307817,394392
139336,hold,289482,304230,406288
139396,hold,287859,302913,409228
139456,hold,293019,305618,401362
139516,hold,288498,308159,403343
139576,hold,291141,303907,404951
139636,hold,295071,305838,399091
139696,hold,287697,304337,407966
139756,hold,289296,310866,399839
139816,hold,280213,303840,415947
139876,hold,284873,304352,410775
139936,hold,290009,311151,398840
139996,hold,288245,301543,410212
140056,hold,287881,306495,405623
140116,hold,298062,305930,396008
140176,hold,279658,299088,421255
140236,hold,289749,310419,399832
140296,hold,285146,305683,409172
140356,hold,288807,305003,406191
140416,hold,286020,298297,415683
140476,hold,291637,306597,401766
140536,hold,287615,299177,413208
140596,hold,279231,287642,433127
140656,hold,279237,294108,426655
140716,hold,281534,293864,424602
140776,hold,281792,309030,409177
140836,hold,280975,301494,417531
140896,hold,292646,300728,406626
140956,hold,293609,317622,388769
141016,hold,285659,297679,416662
141076,hold,292664,301021,406315
141136,hold,285446,306804,407750
141196,hold,290326,303740,405934
141256,hold,299421,298548,402031
141316,hold,280424,294906,424669
141376,hold,296433,301455,402111
141436,hold,292067,300819,407113
141496,hold,289949,298890,411161
141556,hold,287712,311439,400849
141616,hold,279599,299537,420864
141676,hold,306196,301062,392741
141736,hold,281888,303186,414925
141796,hold,294389,304646,400964
141856,hold,280382,299828,419790
141916,hold,291796,305521,402683
141976,hold,287319,298705,413976
142036,hold,286949,306102,406949
142096,hold,299128,310849,390023
142156,hold,288590,308650,402761
142216,hold,276861,298427,424712
142276,hold,290362,300348,409290
142336,hold,290579,311441,397980
142396,hold,285023,309636,405341
142456,hold,289996,308441,401564
142516,hold,289501,307133,403366
142576,hold,296859,304751,398390
142636,hold,289959,308137,401903
142696,hold,301974,314624,383402
142756,hold,291709,304530,403761
142816,hold,277573,306374,416054
142876,hold,300710,303956,395334
142936,hold,288459,304290,407251
142996,hold,285409,301687,412904
143056,hold,298725,308340,392935
143116,hold,274157,324841,401002
143176,hold,300534,307356,392110
143236,hold,290626,300614,408760
143296,hold,287314,303236,409450
143356,hold,282952,296192,420856
143416,hold,288645,295869,415486
143476,hold,276849,287220,435931
143536,hold,279004,296221,424775
143596,hold,289447,311083,399469
143656,hold,297068,308561,394371
143716,hold,282861,304490,412649
143776,hold,289220,302750,408030
143836,hold,287562,300791,411647
143896,hold,298770,304843,396387
143956,hold,282136,306659,411205
144016,hold,296014,311797,392188
144076,hold,295613,311351,393036
144136,hold,294691,306843,398466
144196,hold,295961,304587,399452
144256,hold,290840,313020,396139
144316,hold,299467,301502,399031
144376,hold,291659,315518,392823
144436,hold,292937,305652,401410
144496,hold,280651,299425,419924
144556,hold,294708,302474,402818
144616,hold,292083,310293,397624
144676,hold,283193,299632,417175
144736,hold,297578,309691,392730
144796,hold,276222,293258,430520
144856,hold,288874,312618,398508
144916,hold,288349,304741,406910
144976,hold,287449,310641,401910
145036,hold,287982,302412,409606
145096,hold,288380,314311,397309
145156,hold,284983,305681,409335
145216,hold,278123,291073,430804
145276,hold,291744,316023,392233
145336,hold,299037,305965,394998
145396,hold,278922,296139,424939
145456,hold,287517,302536,409947
145516,hold,284766,305676,409558
145576,hold,278402,295199,426399
145636,hold,289883,303094,407023
145696,hold,301074,304196,394730
145756,hold,304687,305921,389392
145816,hold,287971,307525,404505
145876,hold,291588,307307,401105
145936,hold,290856,311905,397239
145996,hold,287000,303561,409439
146056,hold,279685,286908,433407
146116,hold,291897,307604,400499
146176,hold,293981,311208,394811
146236,hold,287825,318644,393531
146296,hold,280742,305918,413340
146356,hold,292980,298896,408123
146416,hold,283836,308712,407452
146476,hold,290995,307336,401669
146536,hold,288322,307154,404524
146596,hold,290914,302563,406523
146656,hold,286401,317587,396011
146716,hold,281427,297392,421181
146776,hold,301508,303520,394973
146836,hold,283010,297794,419196
146896,hold,308915,303300,387785
146956,hold,293872,312771,393357
147016,hold,288207,305650,406143
147076,hold,291652,308610,399738
147136,hold,289883,315389,394727
147196,hold,288027,301345,410628
147256,hold,298196,303068,398736
147316,hold,296152,301243,402605
147376,hold,291513,305416,403070
147436,hold,276710,292420,430870
147496,hold,286094,307769,406137
147556,hold,287655,299054,413292
147616,hold,289406,302767,407827
147676,hold,301652,305540,392808
147736,hold,296766,305727,397507
147796,hold,291205,315466,393329
147856,hold,291112,305813,403075
147916,hold,297771,310860,391369
147976,hold,283003,302434,414562
148036,hold,294221,309190,396589
148096,hold,297997,307545,394458
148156,hold,290565,309554,399882
148216,hold,290483,322712,386805
148276,hold,295037,308345,396618
148336,hold,292806,306741,400453
148396,hold,292074,307595,400331
148456,hold,293771,306891,399338
148516,hold,285733,308313,405955
148576,hold,283159,306297,410544
148636,hold,285803,308416,405781
148696,hold,293239,308284,398477
148756,hold,287245,299984,412770
148816,hold,283630,300648,415721
148876,hold,300138,304955,394907
148936,hold,297891,312833,389276
148996,hold,290322,314478,395200
149056,hold,285335,309306,405359
149116,hold,293776,304458,401766
149176,hold,283831,299115,417054
149236,hold,286130,306043,407827
149296,hold,290769,306435,402795
149356,hold,287158,310873,401969
149416,hold,285779,312144,402077
149476,hold,289142,312607,398251
149536,hold,291837,310018,398145
149596,hold,292108,303283,404609
149656,hold,287475,301136,411389
149716,hold,288324,301776,409900
149776,hold,288761,299975,411265
149836,hold,289212,307013,403775
149896,hold,291952,314002,394046
149956,hold,298066,311015,390919
150016,hold,287682,316928,395391
150076,hold,294684,309990,395326
150136,hold,282541,303267,414192
150196,hold,289337,306827,403836
150256,hold,297245,310821,391934
150316,hold,296633,308913,394455
150376,hold,287821,305708,406470
150436,hold,291401,306621,401978
150496,hold,299200,304337,396463
150556,hold,286708,302370,410922
150616,hold,292650,306442,400908
150676,hold,292622,310536,396842
150736,hold,289547,326986,383467
150796,hold,287745,299467,412788
150856,hold,290914,300507,408580
150916,hold,288820,304472,406708
150976,hold,290668,313707,395625
151036,hold,278740,294998,426262
151096,hold,287920,301176,410904
151156,hold,292470,301501,406030
151216,hold,292691,309483,397825
151276,hold,288605,314833,396562
151336,hold,291124,313898,394978
151396,hold,288790,307447,403763
151456,hold,286956,292485,420559
151516,hold,283128,302477,414394
151576,hold,286651,306784,406565
151636,hold,287733,305606,406661
151696,hold,282307,306443,411250
151756,hold,288581,301157,410263
151816,hold,304527,304073,391400
151876,hold,288932,305803,405265
151936,hold,293040,310764,396196
151996,hold,291468,306248,402285
152056,hold,282263,298190,419546
152116,hold,290874,304036,405090
152176,hold,284578,311958,403464
152236,hold,288660,296928,414412
152296,hold,292174,319238,388588
152356,hold,298233,306095,395671
152416,hold,283738,319644,396618
152476,hold,294384,305832,399784
152536,hold,285941,306531,407527
152596,hold,285334,298537,416129
152656,hold,287129,306931,405940
152716,hold,297777,308025,394198
152776,hold,284136,300875,414988
152836,hold,286365,305518,408117
152896,hold,284546,305734,409720
152956,hold,290561,300914,408525
153016,hold,284562,309231,406207
153076,hold,289211,300554,410235
153136,hold,282979,292213,424809
153196,hold,284440,300624,414936
153256,hold,291630,300933,407437
153316,hold,286006,306290,407704
153376,hold,297648,304410,397942
153436,hold,288478,306506,405016
153496,hold,297005,313856,389138
153556,hold,285120,307318,407562
153616,hold,282056,295971,421972
153676,hold,291304,312827,395869
153736,hold,293889,311684,394428
153796,hold,283101,298061,418838
153856,hold,290398,307232,402370
153916,hold,283246,301795,414958
153976,hold,296719,301518,401763
154036,hold,290622,305532,403846
154096,hold,288314,303078,408608
154156,hold,290775,313446,395778
154216,hold,278249,298283,423468
154276,hold,287178,304829,407993
154336,hold,292100,307878,400022
154396,hold,299790,302233,397977
154456,hold,293929,317616,388455
154516,hold,288980,307598,403422
154576,hold,291815,301524,406662
154636,hold,290127,302327,407546
154696,hold,283767,301718,414515
154756,hold,295860,302598,401542
154816,hold,280454,296347,423199
154876,hold,285611,307302,407087
154936,hold,288400,307920,403679
154996,hold,297200,308504,394297
155056,hold,287400,310476,402124
155116,hold,295018,303143,401840
155176,hold,295310,305267,399423
155236,hold,287952,299574,412475
155296,hold,293107,301182,405710
155356,hold,293784,298411,407805
155416,hold,286015,314201,399784
155476,hold,293146,307993,398861
155536,hold,279440,292848,427712
155596,hold,286845,302199,410956
155656,hold,287233,301202,411565
155716,hold,288380,308114,403507
155776,hold,289052,305621,405328
155836,hold,288682,307966,403352
155896,hold,293368,309291,397341
155956,hold,288820,303003,408176
156016,hold,289074,307200,403726
156076,hold,286363,310720,402916
156136,hold,288045,300897,411059
156196,hold,285591,293102,421307
156256,hold,290775,310004,399221
156316,hold,285504,302035,412460
156376,hold,291552,312517,395931
156436,hold,271884,305387,422729
156496,hold,285518,302587,411895
156556,hold,300115,301587,398298
156616,hold,292734,301430,405836
156676,hold,289240,301130,409630
156736,hold,289617,317533,392850
156796,hold,286428,297647,415924
156856,hold,289259,312721,398020
156916,hold,280657,298324,421019
156976,hold,303510,306673,389817
157036,hold,290965,300946,408089
157096,hold,286728,308129,405142
157156,hold,291931,309293,398777
157216,hold,283387,314276,402337
157276,hold,282870,302413,414717
157336,hold,294413,307991,397596
157396,hold,289485,298502,412013
157456,hold,290543,301768,407688
157516,hold,280915,306089,412995
157576,hold,277433,301477,421089
157636,hold,288251,300011,411738
157696,hold,295798,306965,397237
157756,hold,285192,302481,412326
157816,hold,291420,306019,402561
157876,hold,293573,308733,397694
157936,hold,287573,294891,417535
157996,hold,284475,309660,405865
158056,hold,288620,309727,401652
158116,hold,292450,309774,397776
158176,hold,278834,301693,419473
158236,hold,287358,300013,412629
158296,hold,288605,308766,402629
158356,hold,294195,306779,399027
158416,hold,288297,306038,405665
158476,hold,290532,303566,405902
158536,hold,289360,305005,405635
158596,hold,279887,297377,422736
158656,hold,289414,296836,413750
158716,hold,295607,305680,398713
158776,hold,287344,302931,409725
158836,hold,280476,309670,409854
158896,hold,281414,301566,417021
158956,hold,282084,301025,416891
159016,hold,295127,311243,393630
159076,hold,288740,308805,402455
159136,hold,285769,305730,408501
159196,hold,288814,303866,407321
159256,hold,288748,309348,401903
159316,hold,296873,310389,392738
159376,hold,290969,324835,384196
159436,hold,285602,303626,410772
159496,hold,285703,306652,407645
159556,hold,288604,311437,399959
159616,hold,287829,302605,409566
159676,hold,280067,300623,419310
159736,hold,290949,306348,402703
159796,hold,299099,306602,394299
159856,hold,296255,307242,396503
159916,hold,293701,304715,401584
159976,hold,282375,320295,397329
160036,hold,289601,295705,414694
160096,hold,288616,306330,405054
160156,hold,299034,309254,391712
160216,hold,278695,304932,416373
160276,hold,283890,305675,410435
160336,hold,285779,312324,401897
160396,hold,289747,306236,404018
160456,hold,287261,306438,406300
160516,hold,290604,311066,398330
160576,hold,282960,301811,415230
160636,hold,297369,304715,397916
160696,hold,284853,302447,412701
160756,hold,289632,303859,406509
160816,hold,283568,296400,420032
160876,hold,293541,317427,389032
160936,hold,288644,308936,402420
160996,hold,288332,306715,404954
161056,hold,290818,305878,403305
161116,hold,300131,309717,390152
161176,hold,286040,307585,406375
161236,hold,301742,302536,395722
161296,hold,295712,309175,395113
161356,hold,293869,313159,392972
161416,hold,286548,306868,406584
161476,hold,288620,302456,408924
161536,hold,294339,304229,401432
161596,hold,279634,297830,422536
161656,hold,286217,317183,396601
161716,hold,292665,309319,398016
161776,hold,285082,297292,417627
161836,hold,294144,310445,395411
161896,hold,286840,307097,406063
161956,hold,292242,304793,402965
162016,hold,288786,312300,398914
162076,hold,296750,309425,393826
162136,hold,284026,308293,407681
162196,hold,285875,304528,409597
162256,hold,287517,311252,401231
162316,hold,285753,309370,404877
162376,hold,288895,304121,406983
162436,hold,296532,308289,395180
162496,hold,293505,311309,395186
162556,hold,301922,311329,386749
162616,hold,289800,300416,409784
162676,hold,291101,313630,395269
162736,hold,281855,300398,417747
162796,hold,284322,301980,413699
162856,hold,288944,307764,403292
162916,hold,291118,309820,399062
162976,hold,286836,308969,404195
163036,hold,292599,304773,402628
163096,hold,292573,300939,406488
163156,hold,285760,304855,409385
163216,hold,288864,304108,407028
163276,hold,291888,312424,395687
163336,hold,301827,307783,390390
163396,hold,289118,307451,403431
163456,hold,295621,309648,394731
163516,hold,292234,308673,399093
163576,hold,297685,313275,389040
163636,hold,288491,309548,401961
163696,hold,295493,301857,402650
163756,hold,285661,303430,410909
163816,hold,295935,313396,390669
163876,hold,288136,305389,406475
163936,hold,294253,306111,399635
163996,hold,298730,317429,383841
164056,hold,293465,314502,392033
164116,hold,291470,312275,396255
164176,hold,284068,301927,414005
164236,hold,278027,296538,425435
164296,hold,281854,303944,414202
164356,hold,290514,301337,408150
164416,hold,292854,312257,394889
164476,hold,297657,302574,399769
164536,hold,285345,298292,416363
164596,hold,273043,288510,438447
164656,hold,277138,306835,416027
164716,hold,290115,308697,401188
164776,hold,277458,291404,431138
164836,hold,294052,307432,398517
164896,hold,302812,310876,386312
164956,hold,298444,299995,401562
165016,hold,288985,301823,409192
165076,hold,279061,294265,426674
165136,hold,281079,295653,423268
165196,hold,284245,311383,404373
165256,hold,298118,315994,385888
165316,hold,277333,322506,400161
165376,hold,298880,308520,392600
165436,hold,288179,300300,411521
165496,hold,282820,296773,420408
165556,hold,291632,307369,400999
165616,hold,288824,309104,402071
165676,hold,285867,303163,410970
165736,hold,281057,296895,422048
165796,hold,285174,295261,419565
165856,hold,288886,301373,409742
165916,hold,287717,297671,414612
165976,hold,290806,304868,404326
166036,hold,287521,308618,403861
166096,hold,292897,307514,399590
166156,hold,300273,303632,396094
166216,hold,287711,306063,406226
166276,hold,298565,303726,397709
166336,hold,288984,306500,404516
166396,hold,288345,306006,405649
166456,hold,279216,294900,425884
166516,hold,289263,306822,403915
166576,hold,288630,304483,406886
166636,hold,288066,303216,408718
166696,hold,290937,305289,403774
166756,hold,295364,301263,403374
166816,hold,283227,299523,417249
166876,hold,286043,305496,408461
166936,hold,281220,303762,415018
166996,hold,279506,298844,421649
167056,hold,294034,306426,399540
167116,hold,287282,308073,404645
167176,hold,289027,306011,404962
